Wecklein1894_0109.png	316 3352 1735 3423	ἁπασῶν ὁδός f. ὁδός θ’ ὁδῶν ἀπασῶν Brunck.
Wecklein1894_0109.png	458 3445 2531 3517	1008 πού με f. που Toup. 1009 ἰδών f. ἴσως Hermann. 1022
Wecklein1894_0109.png	319 3534 2531 3607	ὠφελήσιμα f. ὠφελήσιμοι Johnſon. 1032 δωρειάν f. δωρεάν A. v. Bam⸗
Wecklein1894_0109.png	317 3624 2534 3697	berg Zeitſch. f. d. Gymn. 1874 S. 620. 1056 ἕλοι δόρει f. ἕλοι δορί mit
Wecklein1894_0109.png	320 3714 2532 3786	γρ. ἐλοιδόρει Hermann. Vgl. zu 515. 1095 λαχόντες f. θανόντες Mor⸗
Wecklein1894_0109.png	320 3803 2532 3875	ſtadt. 1061 hat Nauck als unecht erklärt. 1062 εἵνεκ’ f. οὕνεκ’. Ebenſo
Wecklein1894_0109.png	322 3891 2532 3965	1111, 1113. 1064 λευρὰν f. χλωρὰν Burges. 1071 ὄντα f. ἄνδρα Reiske.
Wecklein1894_0109.png	465 3981 2534 4054	1101 ἦγεν f. ἡγεῖτ’ Porſon. 1105 f. hat Schneidewin als Inter⸗
Wecklein1894_0109.png	322 4071 2534 4144	polation erkannt. 1117 ἕως f. ὡς Bonitz. 1129 σεσωμένος f. σεσωσ-
Wecklein1894_0080.png	722 339 1275 419	πολύτλας ἀνήρ,
Wecklein1894_0080.png	1293 169 1494 223	ΑΙΑΣ.
Wecklein1894_0080.png	620 445 1826 526	γελᾷ δὲ τοῖσι μαινομένοις ἄχεσιν
Wecklein1894_0080.png	616 551 1523 631	πολὺν γέλωτα, φεῦ, φεῦ,
Wecklein1894_0080.png	728 657 1528 737	ξύν τε διπλοῖ βασιλῆς
Wecklein1894_0080.png	725 762 1398 842	κλύοντες Ἀτρεῖδαι.
Wecklein1894_0080.png	326 865 2181 947	ΤΕΚ. οἳ δ’ οὖν γελώντων κἀπιχαιρόντων κακοῖς
Wecklein1894_0080.png	616 970 2384 1053	τοῖς τοῦδ’· ἴσως τοι, κεἰ βλέποντα μὴ ἐπόθουν,
Wecklein1894_0080.png	618 1076 2015 1160	θανόντ’ ἂν οἰμώξειαν ἐν χρείᾳ δορός.
Wecklein1894_0080.png	620 1183 2065 1266	οἱ γὰρ κακοὶ γνώμαισι τἀγαθὸν χεροῖν
Wecklein1894_0080.png	621 1289 1929 1372	ἔχοντες οὐκ ἴσασι, πρίν τις ἐκβάλῃ.
Wecklein1894_0080.png	623 1395 2131 1479	[ἐμοὶ πικρὸς τέθνηκεν, ᾗ κείνοις γλυκύς,
Wecklein1894_0080.png	619 1503 2198 1585	αὑτῷ δὲ τερπνός· ὧν γὰρ ἠράσθη τυχεῖν,
Wecklein1894_0080.png	620 1608 2089 1691	ἐκτήσαθ’ αὑτῷ, θάνατον ὅνπερ ἤθελεν.]
Wecklein1894_0080.png	621 1715 1926 1798	τί δῆτα τοῦδ’ ἐπεγγελῷεν ἂν κάτα;
Wecklein1894_0080.png	619 1821 2062 1905	θεοῖς τέθνηκεν οὗτος, οὐ κείνοισιν, οὔ.
Wecklein1894_0080.png	2394 760 2521 821	960
Wecklein1894_0080.png	2394 1289 2519 1350	965
Wecklein1894_0080.png	2393 1818 2524 1880	970
Wecklein1894_0080.png	294 2009 2524 2081	Acc. des inneren Objekts zu ἐφυβρίζει, an die Stelle von ὕβριν tretend
Wecklein1894_0080.png	306 2097 2524 2169	(„er frönt mit Höhnen ſeinem finſteren Sinn"). 956. πολύτλας (nach
Wecklein1894_0080.png	294 2184 2526 2257	Homer) ironiſch. 957. μαινομένοις von der Perſon übertragen. Vgl.
Wecklein1894_0080.png	304 2276 2524 2347	μανιάσιν νόσοις 59. 959. ξύν τε (γελῶσι) wie 1288, Ant. 85 κρυφῇ
Wecklein1894_0080.png	305 2364 2524 2435	δὲ κεῦθε, σὺν δ’ αὕτως ἐγώ. Kr. II § 68, 2, 2. 962. βλέποντα, ζῶντα.
Wecklein1894_0080.png	304 2451 2525 2527	963. οἰμώξειαν d. i. ſchmerzlich vermiſſen. - ἐν χρείᾳ δ., bei dem Be⸗
Wecklein1894_0080.png	305 2542 2527 2614	dürfnis des Kampfes, wenn ſie ihn im Kampfe brauchen könnten. Zur
Wecklein1894_0080.png	298 2630 2526 2704	Sache vgl. Hom. P 102. 964. κακοὶ γνώμαισι, κακοὶ τὰς γνώμας.
Wecklein1894_0080.png	296 2719 2529 2790	Kr. I § 46, 4, 1. Cu. § 172 b. Ko. § 85, 6. Ku. § 39. 965. πρὶν
Wecklein1894_0080.png	299 2809 2529 2882	ohne ἄν: zu 555. - τὶς ἐκβάλῃ, ἐκβάλωσι. Vgl. Plaut. Captiv. 142 tum
Wecklein1894_0080.png	306 2899 2528 2968	denique homines nostra intellegimus bona, quom quae in potestate
Wecklein1894_0080.png	299 2987 2528 3057	habuimus, ea amisimus, Hor. carm. III 24, 31 virtutem incolumem
Wecklein1894_0080.png	306 3075 2527 3146	odimus, sublatam ex oculis quaerimus invidi. 966. Die ein⸗
Wecklein1894_0080.png	299 3163 2529 3236	geschloſſenen Verſe ſtehen mit dem Vorhergehenden nicht in Zuſammen⸗
Wecklein1894_0080.png	308 3253 2531 3324	hang und kennzeichnen ſich als eine den Gedanken von 970-973 in
Wecklein1894_0080.png	300 3342 2529 3415	etwas anderer Weiſe wiedergebende Interpolation. Nach Ausſcheibung
Wecklein1894_0080.png	299 3430 2532 3501	dieſer Verſe wird auch 915-924=961 -973. 969. Nach dem Gedanken
Wecklein1894_0080.png	312 3519 2532 3593	„ſie mögen hohnlachen; vielleicht werden ſie eines Beſſeren belehrt
Wecklein1894_0080.png	303 3609 2531 3682	werden" folgt der Gedanke „übrigens ist ihr Hohn unbegründet". -
Wecklein1894_0080.png	310 3684 2533 3771	ἐπεγγελᾶν κατά wie Öd. K. 1339 καθ’ ἡμῶν ἐγγελῶν. Die richtige Form
Wecklein1894_0080.png	299 3786 2531 3860	erhielte der Vers mit τί δῆτα τἀνδρὸς ἐγγελῷεν ἂν κάτα. 970 f. Die
Wecklein1894_0080.png	308 3874 2533 3948	Feinde können ſich des Todes des Aias nicht als eines Werkes ihrer
Wecklein1894_0080.png	300 3963 2530 4037	Kache freuen und rühmen. Dieſem Sinne entſpricht auch der Dativ
Wecklein1894_0080.png	301 4054 2530 4128	θεοῖς . . κείνοις: „die Götter, nicht jene ſind bei ſeinem Tod beteiligt".
Wecklein1894_0087.png	303 163 390 227	84
Wecklein1894_0087.png	1167 162 1702 215	ΣΟΦΟΚΛΕΟΥΣ
Wecklein1894_0087.png	624 315 2226 401	μηδὲν φόβου πρόβλημα μηδ’ αἰδοῦς ἔχων.
Wecklein1894_0087.png	624 422 2184 506	ἀλλ’ ἄνδρα χρή, κἂν σῶμα γεννήσῃ μέγα,
Wecklein1894_0087.png	628 529 2184 610	δοκεῖν πεσεῖν ἂν κἂν ἀπὸ σμικροῦ κακοῦ.
Wecklein1894_0087.png	628 630 2119 716	δέος γὰρ ᾧ πρόσεστιν αἰσχύνη θ’ ὁμοῦ,
Wecklein1894_0087.png	628 739 1833 819	σωτηρίαν ἔχοντα τόνδ’ ἐπίστασο·
Wecklein1894_0087.png	625 845 2235 929	ὅπου δ’ ὑβρίζειν δρᾶν θ’ ἃ βούλεται παρῇ,
Wecklein1894_0087.png	623 950 1988 1034	ταύτην νόμιζε τὴν πόλιν χρόνῳ ποτὲ
Wecklein1894_0087.png	621 1057 2066 1140	ἐξ οὐρίων δραμοῦσαν ἐς βυθὸν πεσεῖν.
Wecklein1894_0087.png	736 1164 2092 1247	ἀλλ’ ἑστάτω μοι καὶ δέος τι καίριον,
Wecklein1894_0087.png	2350 742 2524 805	1080
Wecklein1894_0087.png	612 1270 2521 1353	καὶ μὴ δοκῶμεν, δρῶντες ἃν ἡδώμεθα, 1085
Wecklein1894_0087.png	609 1374 1906 1458	οὐκ ἀντιτίσειν αὖθις ἃν λυπώμεθα.
Wecklein1894_0087.png	734 1482 2276 1567	ἕρπει παραλλὰξ ταῦτα· πρόσθεν οὗτος ἦν
Wecklein1894_0087.png	616 1589 2272 1673	αἴθων ὑβριστής, νῦν δ’ ἐγὼ μέγ’ αὖ φρονῶ.
Wecklein1894_0087.png	611 1696 2203 1779	καί σοι προφωνῶ τόνδε μὴ θάπτειν, ὅπως
Wecklein1894_0087.png	610 1802 2524 1887	μὴ τόνδε θάπτων αὐτὸς εἰς ταφὰς πέσῃς. 1090
Wecklein1894_0087.png	379 1908 2075 1994	ΧΟ. Μενέλαε, μὴ γνώμας ὑποστήσας σοφὰς
Wecklein1894_0087.png	616 2014 2012 2101	εἶτ’ αὐτὸς ἐν θανοῦσιν ὑβριστὴς γένῃ.
Wecklein1894_0087.png	331 2122 2254 2206	ΤΕΥ. οὐκ ἄν ποτ’, ἄνδρες, ἄνδρα θαυμάσαιμ’ ἔτι,
Wecklein1894_0087.png	622 2228 2011 2311	ὃς μηδὲν ὢν γοναῖσιν εἶθ’ ἁμαρτάνει,
Wecklein1894_0087.png	299 2376 2526 2449	pareat. 1076. πρόβλημα δ. i. dem nicht etwas, das er fürchtet und
Wecklein1894_0087.png	301 2465 2526 2538	ſcheut, vor Augen ſteht.- Der Schol. führt einen Spruch des Epicharm
Wecklein1894_0087.png	300 2557 2524 2627	an: ἔνθα δέος, ἐνταῦθα καὶ αἰδώς. Die Furcht galt den Griechen als
Wecklein1894_0087.png	299 2646 2525 2719	Haltpunkt jeder geſellſchaftlichen Ordnung. 1077. γεννήσῃ hat Sopho⸗
Wecklein1894_0087.png	303 2737 2525 2808	kles nach Analogie von φύειν (πώγωνα, πτερά, ὀδόντας) gebraucht. -
Wecklein1894_0087.png	299 2825 2523 2896	μέγα proleptiſches Prädikat wie δεινόν 1124. 1080. Vgl. Hom. E 351
Wecklein1894_0087.png	302 2914 2527 2988	αἰδομένων ἀνδρῶν πλέονες σόοι ἠὲ πέφανται, Ant. 675 f. 1081 f, ὅπου . . ταύτην
Wecklein1894_0087.png	300 3002 2526 3073	τὴν πόλιν wie Phil. 456 ὅπου . . τούτους τοὺς ἄνδρας. - δρᾶν ἃ βούλεται
Wecklein1894_0087.png	304 3092 2527 3163	(willkürlich ſchalten und walten): Subjekt iſt der bei ὑβρίζειν δρᾶν τε
Wecklein1894_0087.png	301 3181 2525 3252	vorſchwebende allgemeine Begriff (τίς) Kr. I § 61, 4, 5. - παρῇ: zu 496.
Wecklein1894_0087.png	305 3270 2526 3342	1083. Es findet ſich ἐξ οὐρίων (πνευμάτων) θεῖν, πλεῖν, φέρεσθαι wie
Wecklein1894_0087.png	301 3359 2525 3430	ἐξ οὐρίας πλεῖν, κομίζεσθαι (Beiſpiele bei Lobeck). In demſelben Sinne
Wecklein1894_0087.png	301 3448 2527 3519	ſteht οὔρια θεῖν (mit günſtigem Winde fahren). - πεσεῖν: das Futurum
Wecklein1894_0087.png	302 3537 2524 3608	wird durch χρόνῳ ποτὲ („früher oder ſpäter") vertreten. 1084. καὶ δέος,
Wecklein1894_0087.png	303 3626 2523 3699	auch Furcht, nicht bloß Willkür. - καίριον, zu rechter Zeit ſich ein⸗
Wecklein1894_0087.png	301 3715 2524 3795	ſtellend, heilſam. - Vgl. Aſch. Eum. 520 ἔσθ’ ὅπου τὸ δεινὸν εὖ .
Wecklein1894_0087.png	299 3795 2524 3875	ξυμφέρει σωφρονεῖν ὑπὸ στένει. 1085 f. Über ἥδεσθαί τι Kr. I § 46, 6, 9,
Wecklein1894_0087.png	302 3894 2523 3963	Cu. § 153, 3, Kr. § 83, Ku. § 25, 3. - Der Endreim hebt das Gleich⸗
Wecklein1894_0087.png	300 3981 2525 4054	mäßige des Inhalts. 1090. Vgl. Eur. Phön. 1657 Antigone: ἐγώ σφε
Wecklein1894_0087.png	300 4071 2524 4141	θάψω, κἂν ἀπεννέπῃ πόλις. Kreon: σαυτὴν ἄρ’ ἐγγὺς τῷδε συνθάψεις νεκρῷ.
Wecklein1894_0016.png	1292 164 1495 217	ΑΙΑΣ.
Wecklein1894_0016.png	591 333 1937 414	ἔνδον γὰρ ἁνὴρ ἄρτι τυγχάνει, κάρα
Wecklein1894_0016.png	592 439 1990 521	στάζων ἱδρῶτι καὶ χέρας ξιφοκτόνους.
Wecklein1894_0016.png	591 543 2137 626	καί σ’ οὐδὲν εἴσω τῆσδε παπταίνειν πύλης
Wecklein1894_0016.png	594 648 2019 731	ἔτ’ ἔργον ἐστίν, ἐννέπειν δ’ ὅτου χάριν
Wecklein1894_0016.png	594 754 2235 838	σπουδὴν ἔθου τήνδ’, ὡς παρ’ εἰδυίας μάθῃς.
Wecklein1894_0016.png	1154 883 1673 947	ΟΔΥΣΣΕΥΣ.
Wecklein1894_0016.png	594 992 2097 1077	ὦ φθέγμ’ Ἀθάνας, φιλτάτης ἐμοὶ θεῶν,
Wecklein1894_0016.png	594 1100 2100 1182	ὡς εὐμαθές σου, κἂν ἄποπτος ᾖς ὅμως,
Wecklein1894_0016.png	594 1206 1975 1289	φώνημ’ ἀκούω καὶ ξυναρπάζω φρενὶ
Wecklein1894_0016.png	594 1314 2032 1396	χαλκοστόμου κώδωνος ὡς Τυρσηνικῆς.
Wecklein1894_0016.png	684 1418 2246 1502	καὶ νῦν ἐπέγνως εὖ μ’ ἐπ’ ἀνδρὶ δυσμενεῖ
Wecklein1894_0016.png	595 1526 2051 1607	βάσιν κυκλοῦντ’, Αἴαντι τῷ σακεσφόρῳ·
Wecklein1894_0016.png	596 1632 2077 1715	κεῖνον γάρ, οὐδέν’ ἄλλον, ἰχνεύω πάλαι.
Wecklein1894_0016.png	2435 163 2511 226	13
Wecklein1894_0016.png	2434 439 2514 500	10
Wecklein1894_0016.png	2437 1103 2515 1161	15
Wecklein1894_0016.png	2435 1633 2519 1694	20
Wecklein1894_0016.png	292 1740 2519 1824	möchte. εὔρινος (Nebenform zu εὔρις) bei βάσις worin τὸ εὕρινον ſich
Wecklein1894_0016.png	290 1841 2520 1913	zu erkennen gibt, wie oft Epitheta von der Perſon auf die Handlung
Wecklein1894_0016.png	297 1930 2522 2001	übertragen werden. Die lakoniſchen Hunde, welche bei der Jagd im Taygetos
Wecklein1894_0016.png	297 2019 2521 2090	dienten, werden ſchon von Pindar Fragm. 83 als treffliche Spürhunde ge⸗
Wecklein1894_0016.png	299 2109 2520 2179	rühmt. 10. Das Epitheton ξιφοκτόνους vertritt die Stelle von αἵματι
Wecklein1894_0016.png	292 2198 2521 2270	(στάζων). 13. ὅτου.. μάθῃς d. i. ſage mir, was du erfahren willſt: ich
Wecklein1894_0016.png	300 2287 2522 2365	kann dir Auskunft geben. 14. Bei Sophokles kommt nur die Form Ἀθάνα
Wecklein1894_0016.png	294 2365 2521 2446	vor, bei Äſchylos auch die alte, feierliche Form Ἀθηναία. 15. ὡς iſt cauſal.
Wecklein1894_0016.png	300 2466 2523 2536	Odyſſeus gibt an, warum er Athena ſofort erkannt habe. εὐμαθές iſt be⸗
Wecklein1894_0016.png	301 2554 2522 2625	tont als Gegenſatz zu ἄποπτος (wenn ich dich auch nicht deutlich ſehe, er⸗
Wecklein1894_0016.png	297 2643 2523 2713	kenne ich doch deutlich deine Stimme"). - ἐάν . . ᾖς, immer wie jetzt.-
Wecklein1894_0016.png	303 2733 2526 2803	ἄποπτος („in der Ferne geſehen") entſpricht der Illuſion, für welche Athena
Wecklein1894_0016.png	301 2821 2523 2893	hoch in den Wolken ſchwebt. - ὅμως ſchließt ſich dem Satze mit καὶ εἰ (ἐάν)
Wecklein1894_0016.png	300 2910 2524 2981	oder dem entſprechenden Participium an. Kr. II § 56, 13, 2. 16. ξυναρ-
Wecklein1894_0016.png	301 3000 2528 3071	πάζω φρενί gibt kräftig die Metapher, die in συνίημι nicht mehr gefühlt
Wecklein1894_0016.png	298 3089 2526 3159	wird, und bezeichnet die unmittelbare, raſche Auffaſſung. 17. Die er⸗
Wecklein1894_0016.png	304 3178 2526 3249	ſchütternde und das Herz erbeben machende Stimme der Göttin wird ver⸗
Wecklein1894_0016.png	306 3268 2528 3344	glichen mit der διάτορος Τυρσηνικὴ σάλπιγξ, wie die Drommete, als deren
Wecklein1894_0016.png	302 3344 2528 3426	Erfinder die Tyrrhener (Etrusker) galten, Äſch. Eum. 570 wegen ihres
Wecklein1894_0016.png	307 3445 2527 3516	ſcharfen, ſchmetternden Tons genannt wird. - ὡς (φώνημα) κώδωνος (κώ-
Wecklein1894_0016.png	308 3535 2529 3605	δων das Schalloch der Drommete iſt hier der bezeichnende Teil; die nähere
Wecklein1894_0016.png	302 3620 2529 3694	Beſtimmung liegt in Τυρσηνικῆς). Vgl. Hom. Σ 219. 18 f. Mit καὶ νῦν .
Wecklein1894_0016.png	309 3713 2529 3791	welches zu ἐπ’ ἀνδρὶ δυσμενεῖ β. κυκλοῦντα gehört, bestätigt Odyſſeus
Wecklein1894_0016.png	309 3790 2531 3872	die Übereinſtimmung mit ſeinem ſonſtigen Thun (2). Nach dem Sinne
Wecklein1894_0016.png	303 3890 2530 3960	des Odyſſeus ſoll Αἴαντι τ. σ. eine überraſchende Erklärung zu ἀνδρὶ δυσ-
Wecklein1894_0016.png	306 3980 2530 4056	μενεῖ ſein. - σακεσφόρος heißt Aias als Träger des σάκος ἑπταβόειον (Hom.
Wecklein1894_0016.png	314 4067 2387 4138	H 219 Αἴας δ’ ἐγγύθεν ἦλθε φέρων σάκος ἠύτε πύργον). Vgl. 576.
